,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,CASEYS #1466,203 E LINCOLN HWY,FRANKLIN GROVE,IL,61031,8154562396,1466,2380582,20250211,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,05/06/2025,05/06/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,PRINCETON LIQUOR WINE & SPIRITS,106 S MAIN ST,PRINCETON,IL,61356,4102453480,,4399057,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/25/2026,03/25/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2508,801 MERIDEN ST,MENDOTA,IL,61342,8155396530,2508,2488694,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"ANDREA RAGAN 049- G&M Distributors - Dixon, IL",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.5,0,04/10/2026,04/10/2026,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,1,0,20.5,1,20.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2508,801 MERIDEN ST,MENDOTA,IL,61342,8155396530,2508,2488694,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"ANDREA RAGAN 049- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,03/21/2025,06/27/2025,0,2,-2,-2,-0.145162,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2508,801 MERIDEN ST,MENDOTA,IL,61342,8155396530,2508,2488694,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"ANDREA RAGAN 049- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,05/23/2025,05/23/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #1248,138 E MAIN ST,WYANET,IL,61379,8156992418,1248,2484393,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/11/2026,03/11/2026,25,1,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,05/07/2025,06/11/2025,0,2,-1,-1,-0.072581,-36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,25,0,25,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,1,0,1,-0.5
OFF,CASEYS #1248,138 E MAIN ST,WYANET,IL,61379,8156992418,1248,2484393,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,06/18/2025,06/18/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,HILL & DELL 66,1327 12TH ST,ERIE,IL,61250,3096599266,,2490324,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/30/2026,01/30/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,KWIK TRIP #1530,1000 S 7TH ST,ROCHELLE,IL,61068,8155620071,1530,4410165,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,01/28/2026,01/28/2026,23,1,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/18/2025,06/18/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,CASEYS #1275,201 N MAIN ST,AVON,IL,61415,3094653390,1275,2868398,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/08/2026,01/08/2026,25,1,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,05/08/2025,07/10/2025,0,3,-2,-2,-0.145162,-72,0,0,0,0,0,0,0,-2,-2,0,0,0,0,25,0,25,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
OFF,CASEYS #1275,201 N MAIN ST,AVON,IL,61415,3094653390,1275,2868398,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,06/05/2025,06/05/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #1275,201 N MAIN ST,AVON,IL,61415,3094653390,1275,2868398,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,0,0,04/17/2025,07/10/2025,0,4,-4,-4,-0.290324,-132,-33,-1,-1,-1,-1,-1,-1,-4,-4,-1,0,0,0,0,0,0,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,GALENA SUPERMARKET,207 S GALENA AVE,FREEPORT,IL,61032,8152358156,,4149136,0,Easy Eddy 4/6/12oz Can,SMALL GROCERY STORE,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/24/2026,03/24/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,EXPRESS LANE GAS & FOOD #47,504 E SOUTH,DAVIS,IL,61019,8158655312,47,2864094,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"KENNEDY SHAW 043- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/26/2026,05/26/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,EXPRESS LANE GAS & FOOD #47,504 E SOUTH,DAVIS,IL,61019,8158655312,47,2864094,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"KENNEDY SHAW 043- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/17/2025,06/17/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,VERMONT CONVENIENCE MART,209 N MAIN ST,VERMONT,IL,61484,3097842244,,3183995,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"DAKOTA TAYLOR 203- G&M Distributors - Galesburg, I",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/22/2026,01/22/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1590,315 GRUMMON ST,PAW PAW,IL,61353,8156279510,1590,2486300,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/27/2026,01/27/2026,25,1,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,03/25/2025,06/24/2025,0,3,-2,-2,-0.145162,-72,0,0,0,0,0,0,0,-2,-2,0,0,0,0,25,0,25,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
OFF,CASEYS #1590,315 GRUMMON ST,PAW PAW,IL,61353,8156279510,1590,2486300,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,52,26,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,03/25/2025,06/24/2025,0,2,-1.6,-2,-0.11613,-52,-26,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,BECK OIL #14,1838 N MAIN ST,PRINCETON,IL,61356,8158720630,14,2381659,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,04/10/2026,04/10/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SULLIVANS FOODS #245,1102 MERIDEN ST,MENDOTA,IL,61342,8155399341,245,2489658,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"NICK SHOOK 048- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/14/2026,05/14/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SULLIVANS FOODS #245,1102 MERIDEN ST,MENDOTA,IL,61342,8155399341,245,2489658,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,03/20/2025,03/20/2025,0,1,-1,-1,-0.072581,-30,-30,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SULLIVANS FOODS #245,1102 MERIDEN ST,MENDOTA,IL,61342,8155399341,245,2489658,0,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,0,0,04/10/2025,06/26/2025,0,2,-2,-2,-0.145162,-66,-33,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SULLIVANS FOODS #245,1102 MERIDEN ST,MENDOTA,IL,61342,8155399341,245,2489658,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,05/08/2025,07/02/2025,0,2,-2,-2,-0.145162,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #3549,314 E MAIN ST,FORRESTON,IL,61030,2178493248,3549,4480687,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"KENNEDY SHAW 043- G&M Distributors - Dixon, IL",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,04/10/2026,04/10/2026,23,1,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/17/2025,01/17/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,CASEYS #3549,314 E MAIN ST,FORRESTON,IL,61030,2178493248,3549,4480687,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"KENNEDY SHAW 043- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/17/2025,01/17/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,EXPRESS LANE GAS & FOOD #28,452 LAKE LIDA LN,ROCHELLE,IL,61068,8155620137,28,3432270,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,06/17/2026,06/17/2026,25,1,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/18/2025,06/18/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,CASEYS #2043,84 S MAIN ST,FARMINGTON,IL,61531,3092454656,2043,2382174,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"VIRGIL MCGLOTH 038- G&M Distributors - Galesburg,",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/06/2026,01/06/2026,25,1,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,01/28/2025,06/30/2025,0,2,-1,-1,-0.07258,-36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,25,0,25,-1,-0.5,-0.5,-0.499996555549,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,1,0,1,-0.5
OFF,CASEYS #2043,84 S MAIN ST,FARMINGTON,IL,61531,3092454656,2043,2382174,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"VIRGIL MCGLOTH 038- G&M Distributors - Galesburg,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #2043,84 S MAIN ST,FARMINGTON,IL,61531,3092454656,2043,2382174,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"VIRGIL MCGLOTH 038- G&M Distributors - Galesburg,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,06/10/2025,06/10/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2043,84 S MAIN ST,FARMINGTON,IL,61531,3092454656,2043,2382174,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"VIRGIL MCGLOTH 038- G&M Distributors - Galesburg,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.07258,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/28/2025,01/28/2025,0,1,-1,-1,-0.07258,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,EXPRESS LANE GAS & FOOD #32,1736 S WEST AVE,FREEPORT,IL,61032,8152339062,32,2383186,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/11/2026,03/11/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #3531,2125 N MAIN ST,PRINCETON,IL,61356,8158722672,3531,4001992,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,1,0,1,25,0,04/15/2026,04/15/2026,25,1,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,1,0,1,0,0,01/22/2025,06/11/2025,0,3,-2,-2,-0.145162,-72,0,0,0,0,0,0,0,-2,-2,0,0,0,0,25,0,25,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
OFF,CASEYS #3531,2125 N MAIN ST,PRINCETON,IL,61356,8158722672,3531,4001992,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/22/2025,01/22/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #3531,2125 N MAIN ST,PRINCETON,IL,61356,8158722672,3531,4001992,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,05/28/2025,05/28/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #1379,215 POWERS RD,ROCHELLE,IL,61068,8155618389,1379,2380468,20250211,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,1,0,1,25,0,06/02/2026,06/02/2026,25,1,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,1,0,1,0,0,01/28/2025,01/28/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,CASEYS #1379,215 POWERS RD,ROCHELLE,IL,61068,8155618389,1379,2380468,20250211,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,04/29/2025,04/29/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #1379,215 POWERS RD,ROCHELLE,IL,61068,8155618389,1379,2380468,20250211,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/28/2025,01/28/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #1379,215 POWERS RD,ROCHELLE,IL,61068,8155618389,1379,2380468,20250211,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,26,26,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,05/27/2025,05/27/2025,0,1,-0.8,-1,-0.058065,-26,-26,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,EXPRESS LANE GAS & FOOD #49,8120 IL RTE 2,DIXON,IL,61021,8156524376,49,2864095,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"ANDREA RAGAN 049- G&M Distributors - Dixon, IL",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,20.5,0,02/10/2026,02/10/2026,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,20.5,0,20.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
