,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,HOGELANDS MARKET,703 W MAIN,ALMA,NE,68920,3089282606,,3425434,0,Easy Eddy 4/6/12oz Can,SMALL GROCERY STORE,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,8,8,0.580646,312,39,1,1,1,1,1,1,8,8,1,0,0,0,0,0,01/15/2026,04/23/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,8,8,0.580646,312,39,1,1,1,1,1,1,8,8,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,HOGELANDS MARKET,703 W MAIN,ALMA,NE,68920,3089282606,,3425434,0,Citrus Surfer 4/6/12oz Can,SMALL GROCERY STORE,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,01/15/2026,02/19/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HOGELANDS MARKET,703 W MAIN,ALMA,NE,68920,3089282606,,3425434,0,Neighborhood Beer 4/6/12oz Can,SMALL GROCERY STORE,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,43.5,0,01/15/2026,05/07/2026,21.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,43.5,0,21.75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2370,1020 W BENJAMIN AVE,NORFOLK,NE,68701,4023790967,2370,2916482,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",8.8,11,0.638715,319,29,1,1,1,1,1,1,8.8,8.8,1,1,0,1,213.4,0,01/29/2026,07/16/2026,19.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,8.8,11,0.638715,319,29,1,1,1,1,1,1,8.8,8.8,1,0,1,0,213.4,1,19.4,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2370,1020 W BENJAMIN AVE,NORFOLK,NE,68701,4023790967,2370,2916482,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",3,3,0.217743,117,39,1,1,1,1,1,1,3,3,1,0,0,0,0,0,02/05/2026,04/02/2026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,117,39,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,CASEYS #2370,1020 W BENJAMIN AVE,NORFOLK,NE,68701,4023790967,2370,2916482,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,02/19/2026,02/19/2026,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2710,2640 W NORFOLK AVE,NORFOLK,NE,68701,4023710252,2710,2916542,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MATTHEW BEMETZ 304- Eagle Distributing Inc., NE",4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,1,0,1,0,0,02/05/2026,07/09/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,0,1,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #2710,2640 W NORFOLK AVE,NORFOLK,NE,68701,4023710252,2710,2916542,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MATTHEW BEMETZ 304- Eagle Distributing Inc., NE",3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,1,0,1,77.6,0,01/15/2026,07/09/2026,19.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,0,1,0,77.6,1,19.4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2710,2640 W NORFOLK AVE,NORFOLK,NE,68701,4023710252,2710,2916542,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MATTHEW BEMETZ 304- Eagle Distributing Inc., NE",3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,1,0,1,72,0,03/19/2026,05/21/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,1,0,72,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2710,2640 W NORFOLK AVE,NORFOLK,NE,68701,4023710252,2710,2916542,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"MATTHEW BEMETZ 304- Eagle Distributing Inc., NE",2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,1,0,1,43.5,0,05/21/2026,07/02/2026,21.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,1,0,43.5,1,21.75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,SPEEDEE MART NE #2767,108 2ND AVE,KEARNEY,NE,68847,3082377472,2767,2777714,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,12,12,0.870972,468,39,1,1,1,1,1,1,12,12,1,0,0,0,0,0,02/26/2026,07/16/2026,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,12,12,0.870972,468,39,1,1,1,1,1,1,12,12,1,0,0,0,0,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,CASEYS #4310,3021 N 204TH ST,ELKHORN,NE,68022,4023566294,4310,4721283,20251110,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"JUSTIN HOGAN 101- Eagle Distributing Inc., NE",4.8,6,0.348389,174,29,1,1,1,1,1,1,4.8,4.8,1,1,0,1,116.4,0,01/23/2026,06/26/2026,19.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4.8,6,0.348389,174,29,1,1,1,1,1,1,4.8,4.8,1,0,1,0,116.4,1,19.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #4310,3021 N 204TH ST,ELKHORN,NE,68022,4023566294,4310,4721283,20251110,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"JUSTIN HOGAN 101- Eagle Distributing Inc., NE",4,4,0.290323,156,39,1,1,1,1,1,1,4,4,1,0,0,0,0,0,01/23/2026,03/13/2026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,156,39,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,CASEYS #4310,3021 N 204TH ST,ELKHORN,NE,68022,4023566294,4310,4721283,20251110,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"JUSTIN HOGAN 101- Eagle Distributing Inc., NE",3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,01/23/2026,02/06/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,MELS LIQUOR DRIVE IN,520 E NORFOLK AVE,NORFOLK,NE,68701,4023715505,,2949277,0,Easy Eddy 1/6 Barrel Keg,LIQUOR/PACKAGE STORE,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",11.466665,5,0.83226,480,96,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,306.25,0,01/29/2026,06/11/2026,61.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11.466665,5,0.83226,480,96,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,306.25,0,61.25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1744,1500 COURT ST,BEATRICE,NE,68310,4022286746,1744,2868419,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,JASON STEWART 511- Eagle Dist of Grand Island - NE,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,1,0,1,0,0,01/19/2026,05/11/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,1,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1744,1500 COURT ST,BEATRICE,NE,68310,4022286746,1744,2868419,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,JASON STEWART 511- Eagle Dist of Grand Island - NE,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,1,0,1,58.2,0,04/13/2026,07/06/2026,19.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,0,1,0,58.2,1,19.4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1744,1500 COURT ST,BEATRICE,NE,68310,4022286746,1744,2868419,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,JASON STEWART 511- Eagle Dist of Grand Island - NE,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,01/19/2026,02/16/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1744,1500 COURT ST,BEATRICE,NE,68310,4022286746,1744,2868419,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,JASON STEWART 511- Eagle Dist of Grand Island - NE,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,1,0,1,43.5,0,04/13/2026,05/11/2026,21.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,1,0,43.5,1,21.75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1800,420 W 4TH AVE,HOLDREGE,NE,68949,3089959308,1800,2760024,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,1,0,1,0,0,02/06/2026,05/15/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,0,1,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1800,420 W 4TH AVE,HOLDREGE,NE,68949,3089959308,1800,2760024,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,1,0,1,77.6,0,02/20/2026,06/19/2026,19.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,0,1,0,77.6,1,19.4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1800,420 W 4TH AVE,HOLDREGE,NE,68949,3089959308,1800,2760024,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,02/06/2026,02/13/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,KEITHS PACKAGE LIQUOR,303 S ROBINSON AVE,HARTINGTON,NE,68739,4022546771,,3655349,0,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"HOLDEN HEESACKER 303- Eagle Distributing Inc., NE",5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,120,0,01/15/2026,06/11/2026,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,120,0,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,KEITHS PACKAGE LIQUOR,303 S ROBINSON AVE,HARTINGTON,NE,68739,4022546771,,3655349,0,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"HOLDEN HEESACKER 303- Eagle Distributing Inc., NE",4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,87,0,01/22/2026,03/12/2026,21.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,87,0,21.75,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,KEITHS PACKAGE LIQUOR,303 S ROBINSON AVE,HARTINGTON,NE,68739,4022546771,,3655349,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"HOLDEN HEESACKER 303- Eagle Distributing Inc., NE",2,2,0.145162,78,39,1,1,1,1,1,1,2,2,1,0,0,0,0,0,05/14/2026,07/09/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,78,39,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,CASEYS #1606,1206 N BURLINGTON ST,HOLDREGE,NE,68949,3089959576,1606,2760006,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,1,0,1,0,0,01/30/2026,06/05/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,0,1,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1606,1206 N BURLINGTON ST,HOLDREGE,NE,68949,3089959576,1606,2760006,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,1,0,1,58.2,0,02/20/2026,05/30/2026,19.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,0,1,0,58.2,1,19.4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1606,1206 N BURLINGTON ST,HOLDREGE,NE,68949,3089959576,1606,2760006,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,01/30/2026,02/13/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2903,3428 W CAPITAL AVE,GRAND ISLAND,NE,68803,3083846912,2903,3274809,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BOBBY SINSEL 507- Eagle Dist of Grand Island - NE,",7,7,0.508067,273,39,1,1,1,1,1,1,7,7,1,1,0,1,0,0,01/26/2026,06/29/2026,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,7,7,0.508067,273,39,1,1,1,1,1,1,7,7,1,0,1,0,0,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #2903,3428 W CAPITAL AVE,GRAND ISLAND,NE,68803,3083846912,2903,3274809,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"BOBBY SINSEL 507- Eagle Dist of Grand Island - NE,",3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,1,0,1,77.6,0,01/26/2026,06/01/2026,19.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,0,1,0,77.6,1,19.4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,THE JUG STORE,1005 E 7TH ST,WAYNE,NE,68787,4023690966,,3943470,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,01/28/2026,07/01/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,THE JUG STORE,1005 E 7TH ST,WAYNE,NE,68787,4023690966,,3943470,0,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,87,0,01/07/2026,05/27/2026,21.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,87,0,21.75,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,THE JUG STORE,1005 E 7TH ST,WAYNE,NE,68787,4023690966,,3943470,0,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHARLES KUCERA 302- Eagle Distributing Inc., NE",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,04/29/2026,04/29/2026,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1845,125 S E ST,BROKEN BOW,NE,68822,3088728322,1845,2777659,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,ETHAN PHINNEY 509- Eagle Dist of Grand Island - NE,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,1,0,1,0,0,01/09/2026,07/17/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,6,6,0.435486,234,39,1,1,1,1,1,1,6,6,1,0,1,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1845,125 S E ST,BROKEN BOW,NE,68822,3088728322,1845,2777659,0,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,ETHAN PHINNEY 509- Eagle Dist of Grand Island - NE,1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,0,0,0,38.8,0,01/09/2026,03/27/2026,19.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,0,0,0,38.8,0,19.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1845,125 S E ST,BROKEN BOW,NE,68822,3088728322,1845,2777659,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,ETHAN PHINNEY 509- Eagle Dist of Grand Island - NE,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,01/09/2026,01/09/2026,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,24,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1845,125 S E ST,BROKEN BOW,NE,68822,3088728322,1845,2777659,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,ETHAN PHINNEY 509- Eagle Dist of Grand Island - NE,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,1,0,1,19.4,0,01/09/2026,01/09/2026,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,0,1,0,19.4,1,19.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,HY VEE FOOD STORE #1620,2501 CORNHUSKER DR,SOUTH SIOUX CITY,NE,68776,4024944675,1620,2862939,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"DACOTA DONNELLY 104- Eagle Distributing Inc., NE",7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,05/15/2026,07/08/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,HY VEE FOOD STORE #1620,2501 CORNHUSKER DR,SOUTH SIOUX CITY,NE,68776,4024944675,1620,2862939,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"DACOTA DONNELLY 104- Eagle Distributing Inc., NE",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,05/15/2026,07/08/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LOUIES LIQUOR,811 S 13TH ST,NORFOLK,NE,68701,4023716826,,3692929,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MATTHEW BEMETZ 304- Eagle Distributing Inc., NE",5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,02/04/2026,06/17/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
