,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,MOXIE S SUPPER CLUB,607 CHURCH AVE,CASCO,WI,54205,9208377552,,2764112,20260327,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 48 48- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/26/2026,03/26/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BACKYARD BREW,3640 SAND ACRES DR,DE PERE,WI,54115,9203095817,,4756684,0,Citrus Surfer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,"SALES REP 50 50- Dean Distributing Inc., WI",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,04/02/2026,04/02/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE HEN HOUSE GRILL & BAR,131 W MAIN ST,FORESTVILLE,WI,54213,9208566950,,4594620,20260327,Neighborhood Beer 4/6/12oz Can,BAR/TAVERN,"SALES REP 48 48- Dean Distributing Inc., WI",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,03/27/2026,03/27/2026,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PALACE OF MIRRORS,9580 N9580 COUNTRY RD B,SUMMIT LAKE,WI,54485,2629945540,,3151368,20260430,Neighborhood Beer 4/6/12oz Can,BAR/TAVERN,"SALES REP 241 241- Dean Distributing Inc., WI",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,05/01/2026,05/01/2026,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,SPORTS CORNER MARINETTE,800 WELLS ST,MARINETTE,WI,54143,7157323900,,2718549,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/15/2026,05/15/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,KAIG STAND,5659 HWY 70E,ST GERMAIN,WI,54558,4144054250,,3767592,20260430,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 245 245- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/01/2026,05/01/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PETERS INN PUB & GRILL,619 MAIN ST,LUXEMBURG,WI,54217,9208455455,,4901711,20260327,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 48 48- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/26/2026,03/26/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE DRIFTWOOD,9936 W CR A,SAXON,WI,54559,7158932450,,3122593,0,Zero Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 250 250- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/29/2026,05/29/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BLIND PIG,3924 WI 47 N,RHINELANDER,WI,54501,7154200753,,4756682,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 240 240- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,06/24/2026,06/24/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,QUIGS MAPLEWOOD GOLF,N9240 WI 55,PICKEREL,WI,54465,7154844653,,2772669,20260429,Easy Eddy 4/6/12oz Can,RECREATION/ ENTERTAINMENT,"SALES REP 245 245- Dean Distributing Inc., WI",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,04/30/2026,04/30/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",13,13,0.94355,451.2,34.70769230769,1,1,1,1,1,1,13,13,1,0,0,0,325,0,03/24/2026,07/07/2026,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13,13,0.94355,451.2,34.70769230769,1,1,1,1,1,1,13,13,1,0,0,0,325,0,25,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Easy Eddy 2/12/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",10,10,0.725807,343.2,34.32,1,1,1,1,1,1,10,10,1,0,0,0,250,0,03/24/2026,05/19/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,10,10,0.725807,343.2,34.32,1,1,1,1,1,1,10,10,1,0,0,0,250,0,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",7,7,0.508065,252,36,1,1,1,1,1,1,7,7,1,0,0,0,175,0,03/24/2026,07/03/2026,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508065,252,36,1,1,1,1,1,1,7,7,1,0,0,0,175,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",5,5,0.362903,150,30,1,1,1,1,1,1,5,5,1,0,0,0,105,0,03/24/2026,07/03/2026,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362903,150,30,1,1,1,1,1,1,5,5,1,0,0,0,105,0,21,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",5,5,0.362904,165,33,1,1,1,1,1,1,5,5,1,0,0,0,115,0,03/24/2026,06/30/2026,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362904,165,33,1,1,1,1,1,1,5,5,1,0,0,0,115,0,23,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Zero Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,06/30/2026,06/30/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Royal Eddy 1/12/19.2oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",1.6,2,0.11613,50.4,25.2,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,04/14/2026,05/22/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,50.4,25.2,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,WOODMANS FOOD MARKET #29,2400 DUCK CREEK PKWY,GREEN BAY,WI,54303,9204991480,29,2703420,20260706,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"SALES REP 59 59- Dean Distributing Inc., WI",0.8,1,0.058065,25.2,25.2,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,03/24/2026,03/24/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,25.2,25.2,1,1,1,1,1,1,0.8,0.8,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,TRIGS,232 S COURTNEY ST,RHINELANDER,WI,54501,7153691470,,2713419,20260430,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"SALES REP 240 240- Dean Distributing Inc., WI",9,9,0.653228,324,36,1,1,1,1,1,1,9,9,1,0,0,0,225,0,03/24/2026,06/02/2026,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9,9,0.653228,324,36,1,1,1,1,1,1,9,9,1,0,0,0,225,0,25,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,TRIGS,232 S COURTNEY ST,RHINELANDER,WI,54501,7153691470,,2713419,20260430,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 240 240- Dean Distributing Inc., WI",6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,03/24/2026,07/14/2026,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,25,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,TRIGS,232 S COURTNEY ST,RHINELANDER,WI,54501,7153691470,,2713419,20260430,Royal Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 240 240- Dean Distributing Inc., WI",4,4,0.290324,144,36,1,1,1,1,1,1,4,4,1,0,0,0,100,0,04/10/2026,07/14/2026,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,144,36,1,1,1,1,1,1,4,4,1,0,0,0,100,0,25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,TRIGS,232 S COURTNEY ST,RHINELANDER,WI,54501,7153691470,,2713419,20260430,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 240 240- Dean Distributing Inc., WI",4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,03/24/2026,06/30/2026,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,23,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,TRIGS,232 S COURTNEY ST,RHINELANDER,WI,54501,7153691470,,2713419,20260430,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SALES REP 240 240- Dean Distributing Inc., WI",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,42,0,03/24/2026,06/30/2026,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,42,0,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,PIGGLY WIGGLY #282,214 N US HWY 141,CRIVITZ,WI,54114,7158542115,282,2714090,0,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"SALES REP 45 45- Dean Distributing Inc., WI",10,10,0.725806,360,36,1,1,1,1,1,1,10,10,1,0,0,0,250,0,03/24/2026,06/26/2026,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,10,10,0.725806,360,36,1,1,1,1,1,1,10,10,1,0,0,0,250,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,PIGGLY WIGGLY #282,214 N US HWY 141,CRIVITZ,WI,54114,7158542115,282,2714090,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 45 45- Dean Distributing Inc., WI",6,6,0.435485,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,03/24/2026,06/16/2026,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435485,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,PIGGLY WIGGLY #282,214 N US HWY 141,CRIVITZ,WI,54114,7158542115,282,2714090,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"SALES REP 45 45- Dean Distributing Inc., WI",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,03/24/2026,06/16/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,PIGGLY WIGGLY #282,214 N US HWY 141,CRIVITZ,WI,54114,7158542115,282,2714090,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 45 45- Dean Distributing Inc., WI",2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,46,0,03/24/2026,07/14/2026,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,46,0,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,PIGGLY WIGGLY #282,214 N US HWY 141,CRIVITZ,WI,54114,7158542115,282,2714090,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SALES REP 45 45- Dean Distributing Inc., WI",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,03/24/2026,03/24/2026,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,03/25/2026,07/01/2026,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,23,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",4,4,0.290323,144,36,1,1,1,1,1,1,4,4,1,0,0,0,100,0,03/25/2026,07/01/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,144,36,1,1,1,1,1,1,4,4,1,0,0,0,100,0,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Easy Eddy 2/12/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,75,0,06/05/2026,07/01/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,75,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,0,0,63,0,03/25/2026,07/01/2026,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,0,0,63,0,21,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,75,0,06/05/2026,07/01/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,75,0,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Zero Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,06/10/2026,07/01/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1025,2395 S ONEIDA ST STE 100,GREEN BAY,WI,54304,9203057010,1025,4585146,20260703,Summer Jam 6/4/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",1,1,0.072581,49.5,49.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/05/2026,06/05/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,49.5,49.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,SAVE MORE MARKETPLACE #6635,8522 HWY 51,MINOCQUA,WI,54548,7153569437,6635,2711269,20260501,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SALES REP 243 243- Dean Distributing Inc., WI",7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,0,0,0,175,0,04/28/2026,07/07/2026,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,0,0,0,175,0,25,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SAVE MORE MARKETPLACE #6635,8522 HWY 51,MINOCQUA,WI,54548,7153569437,6635,2711269,20260501,Easy Eddy 2/12/12oz Can,SUPERMARKET,"SALES REP 243 243- Dean Distributing Inc., WI",6,6,0.435483,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,04/28/2026,07/10/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435483,216,36,1,1,1,1,1,1,6,6,1,0,0,0,150,0,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SAVE MORE MARKETPLACE #6635,8522 HWY 51,MINOCQUA,WI,54548,7153569437,6635,2711269,20260501,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 243 243- Dean Distributing Inc., WI",4,4,0.290323,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,04/28/2026,06/30/2026,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,132,33,1,1,1,1,1,1,4,4,1,0,0,0,92,0,23,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SAVE MORE MARKETPLACE #6635,8522 HWY 51,MINOCQUA,WI,54548,7153569437,6635,2711269,20260501,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SALES REP 243 243- Dean Distributing Inc., WI",3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,0,0,63,0,04/28/2026,06/19/2026,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,0,0,63,0,21,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FESTIVAL FOODS #2721,1001 MAIN AVE,DE PERE,WI,54115,9203366520,2721,2740804,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",5,5,0.362905,165,33,1,1,1,1,1,1,5,5,1,1,0,1,115,0,03/27/2026,06/30/2026,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,165,33,1,1,1,1,1,1,5,5,1,0,1,0,115,1,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,FESTIVAL FOODS #2721,1001 MAIN AVE,DE PERE,WI,54115,9203366520,2721,2740804,0,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"SALES REP 50 50- Dean Distributing Inc., WI",5,5,0.362903,180,36,1,1,1,1,1,1,5,5,1,1,0,1,125,0,04/24/2026,07/10/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362903,180,36,1,1,1,1,1,1,5,5,1,0,1,0,125,1,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
